nmse_best,nmse_min,nmse_avg_full,nmse_avg_sub,base_r_best,base_r_max,base_r_avg_full,base_r_avg_sub,r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma
6.215426255948841572e-04,2.109863013029098511e-01,3.189256286621093750e+01,4.443357884883880615e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.154283076524734497e-01,6.258047819137573242e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.154283076524734497e-01,6.258047819137573242e-01,1.676799964904785156e+01,1.152000045776367188e+01,-1.000000000000000000e+00
6.215426255948841572e-04,6.215426255948841572e-04,3.512368011474609375e+01,2.809916138648986816e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.144075185060501099e-01,6.531192660331726074e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.144075185060501099e-01,6.531192660331726074e-01,1.602400016784667969e+01,1.026000022888183594e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.222564315795898438e+01,2.167053222656250000e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.260241061449050903e-01,6.618710756301879883e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.260241061449050903e-01,6.618710756301879883e-01,1.502999973297119141e+01,1.147999954223632812e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,4.043471145629882812e+01,2.123966366052627563e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.300583273172378540e-01,6.639317870140075684e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.300583273172378540e-01,6.639317870140075684e-01,1.446199989318847656e+01,1.261999988555908203e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.208289337158203125e+01,2.131018042564392090e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.257644683122634888e-01,6.642546057701110840e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.257644683122634888e-01,6.642546057701110840e-01,1.414000034332275391e+01,9.619999885559082031e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,2.902808570861816406e+01,2.131018042564392090e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.379516363143920898e-01,6.642546057701110840e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.379516363143920898e-01,6.642546057701110840e-01,1.409000015258789062e+01,1.081999969482421875e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.028829002380371094e+01,2.131018042564392090e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.388899177312850952e-01,6.642546057701110840e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.388899177312850952e-01,6.642546057701110840e-01,1.308800029754638672e+01,9.979999542236328125e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,2.623030090332031250e+01,2.123966366052627563e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.494831681251525879e-01,6.639317870140075684e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.494831681251525879e-01,6.639317870140075684e-01,1.282600021362304688e+01,9.720000267028808594e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,2.694139289855957031e+01,2.135465741157531738e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.454293221235275269e-01,6.639408469200134277e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.454293221235275269e-01,6.639408469200134277e-01,1.345400047302246094e+01,1.034000015258789062e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,6.207550048828125000e+01,2.123966366052627563e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.346842885017395020e-01,6.639317870140075684e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.346842885017395020e-01,6.639317870140075684e-01,1.365600013732910156e+01,1.007999992370605469e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,2.757016944885253906e+01,2.109863013029098511e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.375558465719223022e-01,6.632862091064453125e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.375558465719223022e-01,6.632862091064453125e-01,1.300000000000000000e+01,1.068000030517578125e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.542302012443542480e-02,3.215420532226562500e+01,2.086853682994842529e-01,9.736213684082031250e-01,8.804143667221069336e-01,2.487783282995223999e-01,6.682744026184082031e-01,9.736213684082031250e-01,8.804143667221069336e-01,2.487783282995223999e-01,6.682744026184082031e-01,1.397799968719482422e+01,1.110000038146972656e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,2.839252853393554688e+01,2.131018042564392090e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.537170350551605225e-01,6.642546057701110840e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.537170350551605225e-01,6.642546057701110840e-01,1.349400043487548828e+01,1.165999984741210938e+01,-1.000000000000000000e+00
6.215426255948841572e-04,1.640635430812835693e-01,3.248761367797851562e+01,2.269586175680160522e-01,9.736213684082031250e-01,7.242900729179382324e-01,2.223119884729385376e-01,6.602634191513061523e-01,9.736213684082031250e-01,7.242900729179382324e-01,2.223119884729385376e-01,6.602634191513061523e-01,1.380599975585937500e+01,9.579999923706054688e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.688020706176757812e+01,2.131018042564392090e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.422240227460861206e-01,6.642546057701110840e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.422240227460861206e-01,6.642546057701110840e-01,1.412800025939941406e+01,1.164000034332275391e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.315343093872070312e+01,2.123966366052627563e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.260946631431579590e-01,6.639317870140075684e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.260946631431579590e-01,6.639317870140075684e-01,1.420800018310546875e+01,1.010000038146972656e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,4.022879791259765625e+01,2.109863013029098511e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.300529628992080688e-01,6.632862091064453125e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.300529628992080688e-01,6.632862091064453125e-01,1.450399971008300781e+01,1.027999973297119141e+01,-1.000000000000000000e+00
6.215426255948841572e-04,6.215426255948841572e-04,4.115891113281250000e+02,2.654843628406524658e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.227737605571746826e-01,6.568564772605895996e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.227737605571746826e-01,6.568564772605895996e-01,1.483800029754638672e+01,1.088000011444091797e+01,-1.000000000000000000e+00
6.215426255948841572e-04,1.675431132316589355e-01,3.151502037048339844e+01,2.101174294948577881e-01,9.736213684082031250e-01,7.149559259414672852e-01,2.247741371393203735e-01,6.643196344375610352e-01,9.736213684082031250e-01,7.149559259414672852e-01,2.247741371393203735e-01,6.643196344375610352e-01,1.610199928283691406e+01,1.147999954223632812e+01,-1.000000000000000000e+00
6.215426255948841572e-04,6.215426255948841572e-04,4.105167770385742188e+01,2.088945060968399048e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.367098778486251831e-01,6.704612970352172852e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.367098778486251831e-01,6.704612970352172852e-01,1.567199993133544922e+01,1.102000045776367188e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.542302012443542480e-02,3.101577758789062500e+01,2.072750329971313477e-01,9.736213684082031250e-01,8.804143667221069336e-01,2.318882346153259277e-01,6.676287651062011719e-01,9.736213684082031250e-01,8.804143667221069336e-01,2.318882346153259277e-01,6.676287651062011719e-01,1.613400077819824219e+01,1.122000026702880859e+01,-1.000000000000000000e+00
6.215426255948841572e-04,6.215426255948841572e-04,3.618309020996093750e+01,2.933935225009918213e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.154131978750228882e-01,6.531807780265808105e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.154131978750228882e-01,6.531807780265808105e-01,1.691399955749511719e+01,1.157999992370605469e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.532441711425781250e+01,2.199174016714096069e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.177018821239471436e-01,6.613248586654663086e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.177018821239471436e-01,6.613248586654663086e-01,1.656800079345703125e+01,1.030000019073486328e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.346064147949218750e+02,2.156087309122085571e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.201139628887176514e-01,6.633856296539306641e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.201139628887176514e-01,6.633856296539306641e-01,1.641200065612792969e+01,1.011999988555908203e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.174568176269531250e+01,2.116914689540863037e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.344854772090911865e-01,6.636090278625488281e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.344854772090911865e-01,6.636090278625488281e-01,1.578199958801269531e+01,9.939999580383300781e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.204785537719726562e+01,7.074770331382751465e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.048146575689315796e-01,5.988396406173706055e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.048146575689315796e-01,5.988396406173706055e-01,1.708200073242187500e+01,1.315999984741210938e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,4.995360946655273438e+01,7.333974838256835938e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.089311331510543823e-01,5.964135527610778809e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.089311331510543823e-01,5.964135527610778809e-01,1.598799991607666016e+01,1.096000003814697266e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.547436523437500000e+01,5.909181237220764160e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.064018845558166504e-01,6.132638454437255859e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.064018845558166504e-01,6.132638454437255859e-01,1.613999938964843750e+01,1.214000034332275391e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.280041122436523438e+01,2.123966366052627563e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.291980832815170288e-01,6.639317870140075684e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.291980832815170288e-01,6.639317870140075684e-01,1.623600006103515625e+01,1.126000022888183594e+01,-1.000000000000000000e+00
6.215426255948841572e-04,6.215426255948841572e-04,3.406901550292968750e+02,2.074841707944869995e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.340027540922164917e-01,6.698157191276550293e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.340027540922164917e-01,6.698157191276550293e-01,1.569999980926513672e+01,1.160000038146972656e+01,-1.000000000000000000e+00
6.215426255948841572e-04,1.118350848555564880e-01,4.858570480346679688e+01,2.104136049747467041e-01,9.736213684082031250e-01,7.351865768432617188e-01,2.414720952510833740e-01,6.653698086738586426e-01,9.736213684082031250e-01,7.351865768432617188e-01,2.414720952510833740e-01,6.653698086738586426e-01,1.547200012207031250e+01,1.057999992370605469e+01,-1.000000000000000000e+00
6.215426255948841572e-04,6.215426255948841572e-04,3.293741607666015625e+01,2.117035835981369019e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.440057396888732910e-01,6.715929508209228516e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.440057396888732910e-01,6.715929508209228516e-01,1.473799991607666016e+01,1.172000026702880859e+01,-1.000000000000000000e+00
6.215426255948841572e-04,1.640635430812835693e-01,2.908815002441406250e+01,2.114581763744354248e-01,9.736213684082031250e-01,7.242900729179382324e-01,2.315350025892257690e-01,6.651518940925598145e-01,9.736213684082031250e-01,7.242900729179382324e-01,2.315350025892257690e-01,6.651518940925598145e-01,1.472999954223632812e+01,1.092000007629394531e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.321052856445312500e+02,2.131018042564392090e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.615652680397033691e-01,6.642546057701110840e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.615652680397033691e-01,6.642546057701110840e-01,1.402000045776367188e+01,1.027999973297119141e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.020231437683105469e+01,2.116914689540863037e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.359642386436462402e-01,6.636090278625488281e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.359642386436462402e-01,6.636090278625488281e-01,1.456999969482421875e+01,1.056000041961669922e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.083015060424804688e+01,2.131018042564392090e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.331814318895339966e-01,6.642546057701110840e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.331814318895339966e-01,6.642546057701110840e-01,1.437800025939941406e+01,9.779999732971191406e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,2.897964286804199219e+01,2.123966366052627563e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.331312298774719238e-01,6.639317870140075684e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.331312298774719238e-01,6.639317870140075684e-01,1.487199974060058594e+01,9.600000381469726562e+00,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.133298492431640625e+01,2.145121395587921143e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.308167517185211182e-01,6.649001836776733398e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.308167517185211182e-01,6.649001836776733398e-01,1.480599975585937500e+01,1.172000026702880859e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,2.756370162963867188e+01,2.109863013029098511e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.272664308547973633e-01,6.632862091064453125e-01,9.736213684082031250e-01,6.632862091064453125e-01,2.272664308547973633e-01,6.632862091064453125e-01,1.471199989318847656e+01,1.119999980926513672e+01,-1.000000000000000000e+00
6.215426255948841572e-04,6.215426255948841572e-04,3.052631950378417969e+01,2.074841707944869995e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.340376079082489014e-01,6.698157191276550293e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.340376079082489014e-01,6.698157191276550293e-01,1.562600040435791016e+01,1.147999954223632812e+01,-1.000000000000000000e+00
6.215426255948841572e-04,6.215426255948841572e-04,3.098445320129394531e+01,2.095996737480163574e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.349311709403991699e-01,6.707841157913208008e-01,9.736213684082031250e-01,9.736213684082031250e-01,2.349311709403991699e-01,6.707841157913208008e-01,1.639999961853027344e+01,1.160000038146972656e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,2.965509223937988281e+01,2.123966366052627563e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.279275506734848022e-01,6.639317870140075684e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.279275506734848022e-01,6.639317870140075684e-01,1.678400039672851562e+01,1.126000022888183594e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.878219604492187500e+01,2.378396689891815186e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.153296619653701782e-01,6.579827666282653809e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.153296619653701782e-01,6.579827666282653809e-01,1.625000000000000000e+01,1.100000000000000000e+01,-1.000000000000000000e+00
6.215426255948841572e-04,2.109863013029098511e-01,3.368759918212890625e+01,2.288340777158737183e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.265911996364593506e-01,6.588413715362548828e-01,9.736213684082031250e-01,6.794257760047912598e-01,2.265911996364593506e-01,6.588413715362548828e-01,1.660199928283691406e+01,1.181999969482421875e+01,-1.000000000000000000e+00
